"DATE","ACMY01","ACMY02","ACMY03","ACMY04","ACMY05","ACMY06","ACMY07","ACMY08","ACMY09","ACMY10","ACMTP01","ACMTP02","ACMTP03","ACMTP04","ACMTP05","ACMTP06","ACMTP07","ACMTP08","ACMTP09","ACMTP10","ACMRNY01","ACMRNY02","ACMRNY03","ACMRNY04","ACMRNY05","ACMRNY06","ACMRNY07","ACMRNY08","ACMRNY09","ACMRNY10"
"30-Apr-1962",2.92044495373534,3.23596074182669,3.41448517794103,3.52021256378193,3.5869421805736,3.63254521889504,3.66638162967178,3.69323757775799,3.71544080250157,3.7340070837883,-0.0588480791618418,-0.0342336810381179,0.000367396728866431,0.0258232421205995,0.0425442131746756,0.0540071032581273,0.0628995714486815,0.070666341425877,0.0778193567446079,0.0843021260564552,2.97929303289718,3.27019442286481,3.41411778121217,3.49438932166133,3.54439796739892,3.57853811563692,3.6034820582231,3.62257123633212,3.63762144575696,3.64970495773185
"31-May-1962",2.85248934857345,3.13294111363421,3.34063592798291,3.49028957560783,3.60049973137696,3.68504087111571,3.75268211330178,3.8086385031447,3.85588789419145,3.89607479543282,-0.0564641041579517,0.0044137753076483,0.0884248063222395,0.160309212852288,0.216440531414702,0.260447051681024,0.296124838617721,0.326033879295892,0.351602328715422,0.373490106969807,2.9089534527314,3.12852733832656,3.25221112166067,3.32998036275554,3.38405919996226,3.42459381943469,3.45655727468406,3.48260462384881,3.50428556547603,3.52258468846301
"29-Jun-1962",3.04470439703704,3.29521540424885,3.50371824928285,3.65047556035225,3.7503622861776,3.81960997849487,3.86967237076195,3.90758938654188,3.9373845941172,3.96122710306775,-0.159205665223906,-0.10992467405862,-0.0123597565261622,0.0697009574909444,0.128337289072379,0.169173853724216,0.198541030118735,0.220824641728499,0.238556614822793,0.25299495975999,3.20391006226094,3.40514007830747,3.51607800580901,3.5807746028613,3.62202499710522,3.65043612477065,3.67113134064322,3.68676474481338,3.6988279792944,3.70823214330776
"31-Jul-1962",3.11488666068103,3.38847463005599,3.57730252421562,3.70581931748921,3.79590847071815,3.86231970727857,3.91396800089988,3.95592748748984,3.99095071095166,4.02044800484572,-0.0574573287554281,-0.00394467397802511,0.0705163723265647,0.133259026371165,0.181529488551091,0.219113830086523,0.249715359644532,0.275726592071151,0.298397659659623,0.318222600807475,3.17234398943646,3.39241930403401,3.50678615188906,3.57256029111805,3.61437898216705,3.64320587719205,3.66425264125535,3.68020089541868,3.69255305129204,3.70222540403825
"31-Aug-1962",2.96181096656799,3.1304891580555,3.33852992738363,3.51123698725976,3.6436861291315,3.74516089635816,3.82484340555248,3.88921820738545,3.9423770126745,3.98676768762127,-0.182383937729671,-0.126397570562331,0.00086040682195021,0.116922897192903,0.207169462267708,0.275540664883253,0.328344530372936,0.370413928119684,0.404807052113883,0.433270465668457,3.14419490429766,3.25688672861783,3.33766952056168,3.39431409006686,3.43651666686379,3.46962023147491,3.49649887517954,3.51880427926577,3.53756996056062,3.55349722195281
"28-Sep-1962",2.84290560615598,3.06437269906959,3.2997916825894,3.48761390197759,3.62889398342569,3.73579352269095,3.81895804431325,3.88565557112623,3.94041749610942,3.98594901867338,-0.155750433773832,-0.0827265578270846,0.0522456345358266,0.171019564181159,0.261452977508331,0.328770279103899,0.379938998461384,0.420132886342225,0.452587014927566,0.479139018884817,2.99865603992981,3.14709925689667,3.24754604805357,3.31659433779643,3.36744100591735,3.40702324358705,3.43901904585187,3.46552268478401,3.48783048118185,3.50680999978856
"31-Oct-1962",2.8205371959097,3.09026625057434,3.31592207957926,3.48751746957884,3.61730101864206,3.71805565781019,3.79892958387973,3.86573395344327,3.92196894241876,3.96968372474256,-0.0650264261071802,0.0121559081773723,0.120976467792885,0.215208916822974,0.289076835990022,0.346739760298274,0.392957351613126,0.431108914536061,0.46322262737165,0.490381398568779,2.88556362201688,3.07811034239697,3.19494561178638,3.27230855275586,3.32822418265204,3.37131589751191,3.40597223226661,3.43462503890721,3.45874631504711,3.47930232617379
"30-Nov-1962",2.94895555138365,3.14343969815615,3.33047398905856,3.48116244831392,3.59909760916818,3.69287500484239,3.76951099569949,3.83367877612716,3.88824454755271,3.93489073307925,-0.106138463183958,-0.0552416320663109,0.0411142660340991,0.130378662709881,0.203109047415075,0.261541190927264,0.309437393230489,0.349658699997814,0.383963909663801,0.413297459231563,3.05509401456761,3.19868133022246,3.28935972302446,3.35078378560404,3.3959885617531,3.43133381391512,3.460073602469,3.48402007612934,3.50428063788891,3.52159327384769
"31-Dec-1962",3.00843061322392,3.16837767879194,3.3071531654564,3.42589309154202,3.52837748114051,3.61798242077536,3.69712237693634,3.767368632172,3.82969306678864,3.88468029490773,-0.0441530868643181,-0.00748284766972684,0.0541294543531707,0.11832496947545,0.178800829416486,0.234272729205208,0.284785790832502,0.330570326574427,0.371753578874822,0.408335747687404,3.05258370008824,3.17586052646167,3.25302371110322,3.30756812206657,3.34957665172402,3.38370969157015,3.41233658610384,3.43679830559757,3.45793948791382,3.47634454722033
"31-Jan-1963",2.87378442003416,3.14588810003814,3.37402528983485,3.53391398861323,3.64167524433209,3.71532259592123,3.76765154538863,3.80657230957117,3.83664266920985,3.86035245771835,-0.181181795926663,-0.129090362285083,-0.0255787161316698,0.0596162449420263,0.118334951523346,0.157165414712167,0.183333693864403,0.201838201588799,0.215585675311678,0.226049799429357,3.05496621596082,3.27497846232323,3.39960400596651,3.47429774367121,3.52334029280875,3.55815718120907,3.58431785152423,3.60473410798237,3.62105699389818,3.634302658289
"28-Feb-1963",2.80814816967089,3.15907229969109,3.39851974773013,3.5609469748602,3.67455431697632,3.75790813817718,3.82221401557732,3.87394052273475,3.91671114170111,3.95249742033497,-0.027569288297753,0.0532677919245397,0.145622933648027,0.218569526715486,0.271923158565636,0.311404610451102,0.341967400029836,0.366773270290398,0.387541070232712,0.405052860287015,2.83571745796865,3.10580450776655,3.2528968140821,3.34237744814472,3.40263115841068,3.44650352772608,3.48024661554749,3.50716725244435,3.5291700714684,3.54744456004795
"29-Mar-1963",2.95373517930006,3.20523385870093,3.41337587509548,3.56894946625053,3.68447008441302,3.7727050120144,3.84266176175844,3.8999680936721,3.94793743372985,3.98844596310742,-0.0836995628994464,-0.0197338111171983,0.0793435027370468,0.165716142350869,0.233044010706178,0.285249328478459,0.32694482166112,0.361387407714483,0.390493120420059,0.415241930964984,3.03743474219951,3.22496766981813,3.33403237235843,3.40323332389966,3.45142607370685,3.48745568353594,3.51571694009732,3.53858068595762,3.55744431330979,3.57320403214243
"30-Apr-1963",2.94467203097262,3.20386303937893,3.42071380942862,3.57644285235657,3.68534469365304,3.7631721224246,3.82113046366994,3.86617374853363,3.90233144857672,3.93182365807821,-0.141190140449711,-0.0865046652796853,0.0144652420114673,0.0998905048067535,0.161993602018162,0.206191214762062,0.238634959354639,0.263617860893686,0.283645602245554,0.299989705105039,3.08586217142233,3.29036770465862,3.40624856741715,3.47655234754982,3.52335109163488,3.55698090766254,3.5824955043153,3.60255588763994,3.61868584633117,3.63183395297317
"31-May-1963",3.01890394727011,3.26855225162706,3.47962803307749,3.6286940196154,3.73006855987049,3.80012801666015,3.85055397014578,3.88856320915493,3.91829594252309,3.94199339550564,-0.168707293989063,-0.119989321226743,-0.0206888848973468,0.0627883403035359,0.122090435115162,0.162994262411463,0.192049138587793,0.213808024246217,0.230911291128349,0.244682454184032,3.18761124125918,3.3885415728538,3.50031691797484,3.56590567931186,3.60797812475533,3.63713375424868,3.65850483155799,3.67475518490872,3.68738465139474,3.69731094132161
"28-Jun-1963",3.00090088120493,3.28551796947462,3.51610976668775,3.67495964793881,3.78062245875229,3.85197403176009,3.90210460497717,3.93901363892336,3.96727368407833,3.9893631244121,-0.160837080173759,-0.0971586033569656,0.0113259576691433,0.0991851168240214,0.159861140131399,0.200472605883974,0.228403359886768,0.248685552184512,0.264221070989124,0.276468950754607,3.16173796137869,3.38267657283158,3.50478380901861,3.57577453111479,3.62076131862089,3.65150142587611,3.6737012450904,3.69032808673885,3.7030526130892,3.7128941736575
"31-Jul-1963",3.26597714470411,3.51556773777412,3.67893258063007,3.77835342131186,3.83873685130226,3.87680449784015,3.90239949279435,3.92089691564013,3.93502302031001,3.94600927620345,-0.145756470323384,-0.116707750985094,-0.0609985645619533,-0.0166497951538469,0.0135788966344697,0.0341731401289853,0.0493274731424735,0.0616382874528525,0.0723600805804505,0.0818800635813681,3.4117336150275,3.63227548875921,3.73993114519203,3.7950032164657,3.82515795466779,3.84263135771117,3.85307201965188,3.85925862818727,3.86266293972956,3.86412921262208
"30-Aug-1963",3.40253990835862,3.59455529683882,3.72578403613588,3.81348959751991,3.87395927512602,3.91820705467978,3.95276496132746,3.98119017876374,4.00525166478413,4.02570402754954,-0.098803932893039,-0.0826375467343055,-0.0346909763008827,0.0106794709515343,0.0479431152535206,0.0786983127186427,0.105187508486621,0.128874506336475,0.150421686068313,0.169944950177314,3.50134384125166,3.67719284357312,3.76047501243676,3.80281012656837,3.8260161598725,3.83950874196114,3.84757745284084,3.85231567242726,3.85482997871582,3.85575907737223
"30-Sep-1963",3.39050163995332,3.57512956204566,3.72124364974905,3.82294283017143,3.89264888616804,3.94206822964385,3.97905257675268,4.00821477196226,4.03202990700699,4.0516937405707,-0.13729818029219,-0.11555588241664,-0.0497714285713906,0.0105066277008237,0.0573754432873219,0.0935188966168079,0.122619615424316,0.147233989326507,0.168739174063728,0.187691254790149,3.52779982024551,3.6906854444623,3.77101507832044,3.81243620247061,3.83527344288072,3.84854933302704,3.85643296132836,3.86098078263575,3.86329073294326,3.86400248578055
"31-Oct-1963",3.48134248192338,3.6524555005353,3.77945363121331,3.86993235187942,3.93592734187639,3.9865431761762,4.02745541673999,4.06185254122263,4.09136512181471,4.11671843024166,-0.08977766589584,-0.0664669994702529,-0.0101415871448189,0.044312277117911,0.0906176392300257,0.129924952294714,0.164269896531567,0.195053867752884,0.222953570021858,0.248135940487131,3.57112014781922,3.71892250000555,3.78959521835813,3.82562007476151,3.84530970264636,3.85661822388149,3.86318552020842,3.86679867346975,3.86841155179285,3.86858248975453
"29-Nov-1963",3.548764354945,3.69598007866201,3.8160227543644,3.89400051706338,3.94180205847809,3.97133742924413,3.99054293663991,4.00395958307198,4.01390008417026,4.02136169243129,-0.212616053477764,-0.208526030329123,-0.154712605489774,-0.105282034251479,-0.0686369147300518,-0.0418976309875632,-0.0211930823422493,-0.00389775324856068,0.0113400440819262,0.0249967948551899,3.76138040842276,3.90450610899114,3.97073535985418,3.99928255131485,4.01043897320814,4.0132350602317,4.01173601898216,4.00785733632054,4.00256004008834,3.9963648975761
"31-Dec-1963",3.62685048678561,3.80355379476412,3.9124767440648,3.97500687371426,4.01113011621584,4.03322415815313,4.04812841230899,4.05929848912931,4.06826373644677,4.07550978156146,-0.149701814280649,-0.139615387814072,-0.102894442495223,-0.0699942664333322,-0.0443654155060393,-0.023732306502164,-0.00574632490192162,0.0109494029763786,0.026841065081431,0.0418566187566274,3.77655230106626,3.94316918257819,4.01537118656002,4.04500114014759,4.05549553172188,4.05695646465529,4.05387473721091,4.04834908615293,4.04142267136534,4.03365316280483
"31-Jan-1964",3.51834369280675,3.75035125649121,3.88832153273877,3.96758658085373,4.01410847427191,4.04309051251651,4.06280628708293,4.07748726150818,4.08910750279843,4.09842105207473,-0.114040666030812,-0.0843565439820897,-0.0381165289967602,-0.000890316763421772,0.0264359953740865,0.0474177345228659,0.0650510842608396,0.0810298445033952,0.0960207240451592,0.110050970473778,3.63238435883756,3.8347078004733,3.92643806173553,3.96847689761715,3.98767247889782,3.99567277799365,3.99775520282209,3.99645741700478,3.99308677875327,3.98837008160095
"28-Feb-1964",3.58648859999478,3.91431778572896,4.01517174922976,4.0412642540886,4.05219148937128,4.0645014181261,4.08092935793344,4.10044152006099,4.12131768206773,4.14198636029018,-0.0689145338281265,0.0661865333977656,0.0710286974226677,0.0517041216068157,0.0414138645571169,0.0446462676619266,0.0585274065051964,0.0792705404455365,0.103710619540027,0.129459869953662,3.65540313382291,3.84813125233119,3.94414305180709,3.98956013248178,4.01077762481416,4.01985515046418,4.02240195142824,4.02117097961545,4.0176070625277,4.01252649033651
"31-Mar-1964",3.6846248879737,4.01526332552509,4.10470627200439,4.12457124971645,4.13259618078847,4.143652143079,4.15961957396935,4.17905420242154,4.20003558853669,4.2208914325218,0.059968554828719,0.156158722099753,0.14328071070164,0.117254082046379,0.104883943414277,0.10795434464623,0.122456298501671,0.144114799982093,0.169549681014587,0.196277754657819,3.62465633314498,3.85910460342533,3.96142556130275,4.00731716767007,4.0277122373742,4.03569779843277,4.03716327546768,4.03493940243944,4.0304859075221,4.02461367786398
"30-Apr-1964",3.59881932042915,3.84974830048833,3.98401596337882,4.05805985675337,4.10145858907265,4.12934040052625,4.14930304637983,4.16500015100822,4.17801917669572,4.18887916402777,-0.0503428285737892,-0.0172191721808947,0.0225575746869038,0.0544991935365431,0.0794741599471323,0.100430705644485,0.119492797265652,0.13769193216221,0.155268597695698,0.171995771147478,3.64916214900294,3.86696747266922,3.96145838869192,4.00356066321683,4.02198442912551,4.02890969488177,4.02981024911417,4.02730821884601,4.02275057900002,4.01688339288029
"28-May-1964",3.60474818820992,3.83544581572951,3.94776697043819,4.00681320558976,4.04122727871782,4.064167135596,4.08168728622158,4.09642800352733,4.10935127596761,4.12059941817257,-0.0344090307941487,-0.0205453588012778,0.000874026704189568,0.020221309455509,0.0376026217288139,0.0543382542437643,0.0712448921622837,0.0884910033959088,0.105788355203078,0.122597003708954,3.63915721900406,3.85599117453079,3.946892943734,3.98659189613426,4.003624656989,4.00982888135224,4.0104423940593,4.00793700013142,4.00356292076454,3.99800241446362
"30-Jun-1964",3.53439573001275,3.76917482896538,3.88802801071481,3.95240414028629,3.99060699207121,4.01614104171278,4.03543663802707,4.05141263709739,4.06521692203583,4.07711172563543,-0.0439981157527929,-0.0299779555418218,-0.00605777583252376,0.0151467232873581,0.03331961760215,0.0500196471106582,0.0663601294784928,0.082732346315451,0.0989938451532231,0.114694857858612,3.57839384576555,3.7991527845072,3.89408578654734,3.93725741699893,3.95728737446906,3.96612139460213,3.96907650854858,3.96868029078194,3.96622307688261,3.96241686777682
"31-Jul-1964",3.49223892520584,3.66318070909315,3.7983272443517,3.90067496682335,3.97964411405906,4.04299186413868,4.09577194731008,4.14093891568008,4.18008604525374,4.21399463304805,-0.0604523007117792,-0.0191981536022348,0.0507085204931546,0.117568515631327,0.175556960562943,0.225692574691879,0.269873372664046,0.30945522470332,0.345144145800964,0.377179458962326,3.55269122591762,3.68237886269539,3.74761872385855,3.78310645119202,3.80408715349612,3.8172992894468,3.82589857464603,3.83148369097676,3.83494189945278,3.83681517408572
"31-Aug-1964",3.60732039369264,3.75620518023505,3.87032376119994,3.95367958305744,4.01591171230443,4.06467638733389,4.10480895688323,4.13901756232258,4.16865899652555,4.19430235616775,-0.086363508599459,-0.0640150469046605,-0.00800424208437578,0.047756995521183,0.0965640023864798,0.139024618595736,0.176786308821431,0.211015457037394,0.242259182922234,0.270619301639087,3.6936839022921,3.82022022713971,3.87832800328432,3.90592258753625,3.91934770991796,3.92565176873815,3.9280226480618,3.92800210528519,3.92639981360331,3.92368305452867
"30-Sep-1964",3.65069668443699,3.8166353976859,3.91688363507783,3.97765549809514,4.01631425979217,4.04309012745591,4.06353223985665,4.08039217234461,4.09484061393855,4.10719728171701,-0.0996513956902514,-0.098063390029139,-0.0664751016905365,-0.0340385083510748,-0.00588870568201916,0.0187733167227,0.041350914050045,0.0626676821436174,0.0829364635355443,0.10196258345665,3.75034808012724,3.91469878771504,3.98335873676837,4.01169400644621,4.02220296547419,4.02431681073321,4.02218132580661,4.017724490201,4.01190415040301,4.00523469826036
"30-Oct-1964",3.67870044919274,3.82490885988627,3.91804522803965,3.97638443537388,4.01440446508582,4.04124411441322,4.06202133807001,4.07930975698373,4.09420403522305,4.10699110428985,-0.112047983707179,-0.11509106386088,-0.0834339415291354,-0.0494504151531943,-0.0194765334826457,0.00691129341679453,0.031023827128128,0.053681264602174,0.0751174413827105,0.0951624721245699,3.79074843289992,3.93999992374715,4.00147916956878,4.02583485052708,4.03388099856846,4.03433282099642,4.03099751094189,4.02562849238156,4.01908659384034,4.01182863216528
"30-Nov-1964",3.93094263031371,4.0005903482503,4.04832334932008,4.07528158203431,4.08989020601028,4.09842240138318,4.10443277691703,4.10955099153929,4.11425531769867,4.11840536453621,-0.180483781307544,-0.209201234522441,-0.192479755924603,-0.167873912907308,-0.144068595816012,-0.121826578142074,-0.100484747055893,-0.0796095680885784,-0.059218691555948,-0.0396575748404926,4.11142641162126,4.20979158277274,4.24080310524469,4.24315549494162,4.23395880182629,4.22024897952526,4.20491752397293,4.18916055962787,4.17347400925462,4.1580629393767
"31-Dec-1964",3.76019995039533,3.88035870806803,3.97723448010339,4.03768306345445,4.07301709999185,4.09378193730294,4.10673625325542,4.11558936977212,4.12210401667233,4.12692008417536,-0.219080750975692,-0.214187894459437,-0.165846389904101,-0.12069811581194,-0.0858069288002374,-0.0587751893418957,-0.0364343231329363,-0.0167060072163716,0.00139597925398771,0.0181180122430522,3.97928070137102,4.09454660252746,4.14308087000749,4.15838117926639,4.15882402879209,4.15255712664483,4.14317057638835,4.13229537698849,4.12070803741834,4.10880207193231
"29-Jan-1965",3.80179480438426,3.86262397132304,3.91803674179487,3.97086526126054,4.02153065270456,4.06987506974978,4.11558634015383,4.15828679802994,4.19757146045456,4.23303992518925,-0.0615321524698045,-0.0563017843021854,-0.0218738366772202,0.0236808711694882,0.0729033391854026,0.122524661741979,0.170954090432251,0.217257425132298,0.260762100543206,0.300917123765724,3.86332695685406,3.91892575562523,3.93991057847209,3.94718439009105,3.94862731351915,3.9473504080078,3.94463224972157,3.94102937289764,3.93680935991135,3.93212280142353
"26-Feb-1965",3.91473218747729,3.9594884550789,3.99952184430056,4.03696187429887,4.07276663743587,4.10726861183057,4.1403997331362,4.17183717469165,4.20112195618633,4.22774794554034,-0.0894771335459676,-0.100202399869861,-0.075772662845885,-0.038605504324388,0.00288180150955064,0.0453907530119784,0.0874337570830184,0.128129479825105,0.166795300402689,0.202829004264782,4.00420932102326,4.05969085494876,4.07529450714645,4.07556737862326,4.06988483592631,4.0618778588186,4.05296597605318,4.04370769486654,4.03432665578364,4.02491894127555
"31-Mar-1965",3.82652536455446,3.93483418213518,4.01542695315152,4.06791807822869,4.1016804543418,4.12461354888474,4.14164170058206,4.15537555388319,4.16696310089122,4.17671875319264,-0.146242699135621,-0.155153241494958,-0.118695276807495,-0.0787532916072351,-0.0440266243870449,-0.0141967423781555,0.0124121346861026,0.0369672222827289,0.0599441540650396,0.0813237061397993,3.97276806369008,4.08998742363014,4.13412222995902,4.14667136983593,4.14570707872884,4.1388102912629,4.12922956589596,4.11840833160046,4.10701894682618,4.09539504705284
"30-Apr-1965",3.82223013366136,3.91919939869648,3.9975281832093,4.04847291091089,4.08007602787898,4.10033993535397,4.11448335782346,4.12534033639564,4.13418946343479,4.14140871001231,-0.176934971062873,-0.190808283227748,-0.15413830444097,-0.114029757523628,-0.0800863880519183,-0.0517782015843373,-0.0270812778626031,-0.0045679102854157,0.016396005271857,0.0358760701181895,3.99916510472424,4.11000768192422,4.15166648765027,4.16250266843452,4.16016241593089,4.15211813693831,4.14156463568607,4.12990824668106,4.11779345816293,4.10553263989413
"28-May-1965",3.84727810274487,3.91627500046431,3.99677202214079,4.0531132736752,4.08805246160892,4.10935332986035,4.12294666340397,4.13233512551109,4.13925783786991,4.14437627654796,-0.237744278053311,-0.251682464718233,-0.202355317704891,-0.151112816266648,-0.110012253266026,-0.077807592161423,-0.0513593277990418,-0.0283738363952173,-0.00764915192947146,0.0112274208909184,4.08502238079818,4.16795746518254,4.19912733984568,4.20422608994185,4.19806471487495,4.18716092202178,4.17430599120301,4.16070896190631,4.14690698979938,4.13314885565704
"30-Jun-1965",3.75416562275408,3.8411028802365,3.94265497305685,4.01642810957188,4.06450584732591,4.09552991691762,4.11639134323105,4.13132519046515,4.14257763373552,4.15115228864749,-0.231476153603571,-0.235186521121016,-0.172311292638294,-0.110184783322356,-0.0615634414708879,-0.0244744245995445,0.00503435011076903,0.0298675711714846,0.0516393236622879,0.0710311591264805,3.98564177635765,4.07628940135752,4.11496626569514,4.12661289289424,4.12606928879679,4.12000434151717,4.11135699312028,4.10145761929367,4.09093831007324,4.08012112952101
"30-Jul-1965",3.79529917488862,3.90679136415877,4.00122451859662,4.06394337912655,4.10326323808008,4.12837840898738,4.14551530897347,4.15819666226169,4.16814019014714,4.17599747949486,-0.182633318105994,-0.184870574786648,-0.135893684834095,-0.0869054768713688,-0.04738052162614,-0.0158192394960945,0.0106507632534498,0.034038880537012,0.0553457244197357,0.0748601405602622,3.97793249299461,4.09166193894542,4.13711820343071,4.15084885599792,4.15064375970622,4.14419764848348,4.13486454572002,4.12415778172467,4.1127944657274,4.1011373389346
"31-Aug-1965",3.92250565108092,4.01812630051097,4.09319763487353,4.1393780838951,4.16610589228118,4.18189581809834,4.19208589348354,4.19949236046756,4.20533663274339,4.20993410798222,-0.191032641420672,-0.196031350978681,-0.156707530286991,-0.116210655159681,-0.0824086515898257,-0.0542047100082224,-0.0294241973148957,-0.0066259135143385,0.0147971065328258,0.034875067860864,4.11353829250159,4.21415765148966,4.24990516516052,4.25558873905478,4.24851454387101,4.23610052810656,4.22151009079844,4.2061182739819,4.19053952621057,4.17505904012135
"30-Sep-1965",4.14535324864454,4.17217456958978,4.19574978306875,4.22017522963467,4.24600970277651,4.27282437215814,4.29991318362045,4.32649555610734,4.35179723759809,4.37509507497581,-0.0793784150620604,-0.0895249439719423,-0.0667615558521444,-0.0303615271527891,0.0116462105096415,0.0556707535981777,0.0998798988853737,0.14312998483713,0.184560499383847,0.223453086253633,4.2247316637066,4.26169951356172,4.2625113389209,4.25053675678746,4.23436349226687,4.21715361855996,4.20003328473508,4.18336557127021,4.16723673821424,4.15164198872218
